source_file,cq_file,source_qid,transformed_qid,subject,outline_code,answer_key,validation_status,load_status,quarantine_reason,stem_len,has_annotation,has_components,has_intel,has_case_study,generated_db_identifier
C:\FOC\Workspace\Finished\CQ17993.md,CQ17993.md,17993,17993_peters_scabbard,CRIMINAL,73030400,B,Core,draft_ready,,550,true,true,true,true,17993_peters_scabbard
C:\FOC\Workspace\Finished\CQ17996.md,CQ17996.md,17996,17996_shepherding_call,EVIDENCE,31010505,C,PASS,draft_ready,,450,true,true,true,true,17996_shepherding_call
C:\FOC\Workspace\Finished\CQ18017.md,CQ18017.md,18017,18017_daniel_handbell_heat_of_passion,CRIMINAL,74020102,C,PASS,draft_ready,,388,true,true,true,true,18017_daniel_handbell_heat_of_passion
C:\FOC\Workspace\Finished\CQ18018.md,CQ18018.md,18018,18018_lydia_tutoring_interpleader,CIVIL_PROCEDURE,95070301,D,PASS,draft_ready,,9752,true,true,true,true,18018_lydia_tutoring_interpleader
C:\FOC\Workspace\Finished\CQ18020.dm.md,CQ18020.dm.md,,15020,REAL_PROPERTY,81020500,C,PASS,quarantined,NO_SOURCE_QID; not-sql-emitted,564,true,true,true,false,
C:\FOC\Workspace\Finished\CQ18029.md,CQ18029.md,18029,18029_vigil_candle_stand,CRIMINAL,72060101,A,PASS,draft_ready,,345,true,true,true,true,18029_vigil_candle_stand
C:\FOC\Workspace\Finished\CQ18060.md,CQ18060.md,18060,18060_tutor_barnabas,CIVIL_PROCEDURE,94040200,C,PASS,draft_ready,,374,true,true,true,true,18060_tutor_barnabas
C:\FOC\Workspace\Finished\CQ18063.md,CQ18063.md,18063,18063_prayer_studio_alarm_map,CRIMINAL,73031000,A,PASS,draft_ready,,605,true,true,true,true,18063_prayer_studio_alarm_map
C:\FOC\Workspace\Finished\CQ18066.md,CQ18066.md,18066,18066_church_office,CRIMINAL,75070200,B,PASS,draft_ready,,15310,true,true,true,true,18066_church_office
C:\FOC\Workspace\Finished\CQ18069.md,CQ18069.md,18069,18069_timothy_garden_variance,CRIMINAL,72060201,C,PASS,draft_ready,,451,true,true,true,true,18069_timothy_garden_variance
C:\FOC\Workspace\Finished\CQ18077.md,CQ18077.md,18077,18077_maranatha_meadow,REAL_PROPERTY,82010203,C,PASS,draft_ready,,441,true,true,true,true,18077_maranatha_meadow
C:\FOC\Workspace\Finished\CQ18090.md,CQ18090.md,18090,18090_prayer_journals_price_line,CONTRACTS,51060303,C,PASS,draft_ready,,448,true,true,true,true,18090_prayer_journals_price_line
C:\FOC\Workspace\Finished\CQ18106.md,CQ18106.md,18106,18106_fish-market-conspiracy,CRIMINAL,71040200,B,PASS,draft_ready,,497,true,true,true,true,18106_fish-market-conspiracy
C:\FOC\Workspace\Finished\CQ18111.md,CQ18111.md,18111,18111_camp_stipend_forgery,CRIMINAL,73030700,A,PASS,draft_ready,,398,true,true,true,true,18111_camp_stipend_forgery
C:\FOC\Workspace\Finished\CQ18123.md,CQ18123.md,18123,18123_barnabas-loading-dock,CRIMINAL,73030801,C,PASS,draft_ready,,323,true,true,true,true,18123_barnabas-loading-dock
C:\FOC\Workspace\Finished\CQ18132.md,CQ18132.md,18132,18132_daniel-ministry,CRIMINAL,75090400,D,PASS,draft_ready,,1591,true,true,true,true,18132_daniel-ministry
C:\FOC\Workspace\Finished\CQ18135.md,CQ18135.md,18135,18135_mountain_lodge_looseboard,TORTS,61020100,B,PASS,draft_ready,,452,true,true,true,true,18135_mountain_lodge_looseboard
C:\FOC\Workspace\Finished\CQ18156.md,CQ18156.md,18156,18156_orchard-harvest-false-pretenses,CRIMINAL,73030300,D,PASS,draft_ready,,470,true,true,true,true,18156_orchard-harvest-false-pretenses
C:\FOC\Workspace\Finished\CQ18171.md,CQ18171.md,18171,18171_chapel_offering_box,CRIMINAL,74020101,D,PASS,draft_ready,,474,true,true,true,true,18171_chapel_offering_box
C:\FOC\Workspace\Finished\CQ18174.md,CQ18174.md,18174,18174_school_reimbursement_check,CRIMINAL,73030700,D,PASS,draft_ready,,267,true,true,true,true,18174_school_reimbursement_check
C:\FOC\Workspace\Finished\CQ18175.md,CQ18175.md,18175,,,,,,quarantined,BLOCK1_UNPARSEABLE; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ18179.md,CQ18179.md,18179,18179_campfire_rim_warning,TORTS,63030100,D,PASS,draft_ready,,503,true,true,true,true,18179_campfire_rim_warning
C:\FOC\Workspace\Finished\CQ18182.md,CQ18182.md,18182,18182_bookstore_mandamus,CIVIL_PROCEDURE,93110100,D,PASS,draft_ready,,602,true,true,true,true,18182_bookstore_mandamus
C:\FOC\Workspace\Finished\CQ18196.md,CQ18196.md,18196,18196_riverstone_citizenship,CIVIL_PROCEDURE,94010100,A,PASS,draft_ready,,276,true,true,true,true,18196_riverstone_citizenship
C:\FOC\Workspace\Finished\CQ18197.md,CQ18197.md,18197,18197_athletics_bus_collision,TORTS,62060201,B,PASS,draft_ready,,583,true,true,true,true,18197_athletics_bus_collision
C:\FOC\Workspace\Finished\CQ18201.md,CQ18201.md,18201,18201_olivewood,CONTRACTS,51060105,D,PASS,draft_ready,,630,true,true,true,true,18201_olivewood
C:\FOC\Workspace\Finished\CQ18217.md,CQ18217.md,18217,18217_youth_rally_stop,CRIMINAL,75070200,C,PASS,draft_ready,,436,true,true,true,true,18217_youth_rally_stop
C:\FOC\Workspace\Finished\CQ18230.md,CQ18230.md,18230,18230_daniel_olive_press_mortgage_chain,REAL_PROPERTY,83050401,B,PASS,draft_ready,,1051,true,true,true,true,18230_daniel_olive_press_mortgage_chain
C:\FOC\Workspace\Finished\CQ18235.md,CQ18235.md,18235,18235_esther-paul-sequestration,EVIDENCE,31010401,C,PASS,draft_ready,,673,true,true,true,true,18235_esther-paul-sequestration
C:\FOC\Workspace\Finished\CQ18240.md,CQ18240.md,18240,18240_family_table_refund,CIVIL_PROCEDURE,94010100,A,PASS,draft_ready,,936,true,true,true,true,18240_family_table_refund
C:\FOC\Workspace\Finished\CQ18252.md,CQ18252.md,18252,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ18279.md,CQ18279.md,18279,18279_bookstore_alley_replica,CRIMINAL,72060201,A,PASS,draft_ready,,443,true,true,true,true,18279_bookstore_alley_replica
C:\FOC\Workspace\Finished\CQ18287.md,CQ18287.md,18287,18287_manger_cradle_collapse,TORTS,61020304,A,PASS,draft_ready,,846,true,true,true,true,18287_manger_cradle_collapse
C:\FOC\Workspace\Finished\CQ18294.md,CQ18294.md,18294,18294_desert_oasis_devotionals,CIVIL_PROCEDURE,95070104,B,PASS,draft_ready,,1136,true,true,true,true,18294_desert_oasis_devotionals
C:\FOC\Workspace\Finished\CQ18296.md,CQ18296.md,18296,,,,,,quarantined,BLOCK1_UNPARSEABLE; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ18298.md,CQ18298.md,18298,18298_fellowship_hall_grab,TORTS,64010101,A,PASS,draft_ready,,500,true,true,true,true,18298_fellowship_hall_grab
C:\FOC\Workspace\Finished\CQ18308.md,CQ18308.md,18308,18308_lydia-brady-camp,CRIMINAL,75090600,B,PASS,draft_ready,,1120,true,true,true,true,18308_lydia-brady-camp
C:\FOC\Workspace\Finished\CQ18312.md,CQ18312.md,18312,18312_hymn_studio_trench,REAL_PROPERTY,81020901,C,PASS,draft_ready,,455,true,true,true,true,18312_hymn_studio_trench
C:\FOC\Workspace\Finished\CQ18317.md,CQ18317.md,18317,18317_chapel_lot_plainclothes_arrest,CRIMINAL,72060203,D,PASS,draft_ready,,375,true,true,true,true,18317_chapel_lot_plainclothes_arrest
C:\FOC\Workspace\Finished\CQ18323.md,CQ18323.md,18323,18323_psalm_pouch_pendants,CRIMINAL,75070201,B,PASS,draft_ready,,308,true,true,true,true,18323_psalm_pouch_pendants
C:\FOC\Workspace\Finished\CQ18342.md,CQ18342.md,18342,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ18352.md,CQ18352.md,18352,18352_hymnal_inventory_lineup,CRIMINAL,75090400,B,PASS,draft_ready,,687,true,true,true,true,18352_hymnal_inventory_lineup
C:\FOC\Workspace\Finished\CQ18356.md,CQ18356.md,18356,18356_sentencing-enhancement-habeas,CRIMINAL,75110300,B,PASS,draft_ready,,1563,true,true,true,true,18356_sentencing-enhancement-habeas
C:\FOC\Workspace\Finished\CQ18357.md,CQ18357.md,18357,18357_journaling_receipts,CRIMINAL,75080100,C,PASS,draft_ready,,446,true,true,true,true,18357_journaling_receipts
C:\FOC\Workspace\Finished\CQ18365.md,CQ18365.md,18365,18365_peter_handbell_clinic_poison,CRIMINAL,72010303,B,PASS,draft_ready,,583,true,true,true,true,18365_peter_handbell_clinic_poison
C:\FOC\Workspace\Finished\CQ18385.md,CQ18385.md,18385,18385_rebecca-cell,CRIMINAL,73030900,A,PASS,draft_ready,,673,true,true,true,true,18385_rebecca-cell
C:\FOC\Workspace\Finished\CQ18400.md,CQ18400.md,18400,,,,,,quarantined,BLOCK1_UNPARSEABLE; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ18407.md,CQ18407.md,18407,18407_mission_house_refusal,CRIMINAL,75070202,B,PASS,draft_ready,,641,true,true,true,true,18407_mission_house_refusal
C:\FOC\Workspace\Finished\CQ18412.md,CQ18412.md,18412,18412_verse_picnic_wagon,TORTS,61020201,C,PASS,draft_ready,,403,true,true,true,true,18412_verse_picnic_wagon
C:\FOC\Workspace\Finished\CQ18413.md,CQ18413.md,18413,18413_market_bells_agreement,CRIMINAL,71040200,D,PASS,draft_ready,,347,true,true,true,true,18413_market_bells_agreement
C:\FOC\Workspace\Finished\CQ18415.md,CQ18415.md,18415,18415_daniel_relief_truck_cashbox,CRIMINAL,75080101,D,PASS,draft_ready,,407,true,true,true,true,18415_daniel_relief_truck_cashbox
C:\FOC\Workspace\Finished\CQ18420.md,CQ18420.md,18420,18420_national-park-ranger,CRIMINAL,75080403,B,PASS,draft_ready,,504,true,true,true,true,18420_national-park-ranger
C:\FOC\Workspace\Finished\CQ18427.md,CQ18427.md,18427,18427_livestream_devotional_alert,CONTRACTS,56050603,A,PASS,draft_ready,,856,true,true,true,true,18427_livestream_devotional_alert
C:\FOC\Workspace\Finished\CQ18431.md,CQ18431.md,18431,18431_fellowship_hall,CRIMINAL,72060201,D,PASS,draft_ready,,15216,true,true,true,true,18431_fellowship_hall
C:\FOC\Workspace\Finished\CQ18432.md,CQ18432.md,18432,18432_ruth_cottage_handoff,REAL_PROPERTY,85030103,C,PASS,draft_ready,,668,true,true,true,true,18432_ruth_cottage_handoff
C:\FOC\Workspace\Finished\CQ18438.md,CQ18438.md,18438,18438_hannah_david_medicaid,CONSTITUTIONAL_LAW,44040301,D,PASS,draft_ready,,654,true,true,true,true,18438_hannah_david_medicaid
C:\FOC\Workspace\Finished\CQ18442.md,CQ18442.md,18442,18442,CRIMINAL,75090400,A,PASS,quarantined,tiny-stem,226,true,true,true,true,18442
C:\FOC\Workspace\Finished\CQ18447.md,CQ18447.md,18447,18447_auction-barn-brand-forgery,CRIMINAL,74020101,A,PASS,draft_ready,,685,true,true,true,true,18447_auction-barn-brand-forgery
C:\FOC\Workspace\Finished\CQ18457.md,CQ18457.md,18457,18457_lydia_book_club,CONSTITUTIONAL_LAW,44040100,C,PASS,draft_ready,,484,true,true,true,true,18457_lydia_book_club
C:\FOC\Workspace\Finished\CQ18473.md,CQ18473.md,18473,18473_loaves_of_hope,CIVIL_PROCEDURE,95070703,C,PASS,draft_ready,,663,true,true,true,true,18473_loaves_of_hope
C:\FOC\Workspace\Finished\CQ18477.md,CQ18477.md,18477,18477_church_craft_fair_quilt,CRIMINAL,73030801,B,PASS,draft_ready,,625,true,true,true,true,18477_church_craft_fair_quilt
C:\FOC\Workspace\Finished\CQ18483.md,CQ18483.md,18483,18483_conference-profits,CONTRACTS,51060103,C,PASS,draft_ready,,878,true,true,true,true,18483_conference-profits
C:\FOC\Workspace\Finished\CQ18488.md,CQ18488.md,18488,18488_youth_retreat_trailer,CIVIL_PROCEDURE,95070200,A,PASS,draft_ready,,902,true,true,true,true,18488_youth_retreat_trailer
C:\FOC\Workspace\Finished\CQ18489.md,CQ18489.md,18489,18489_olive_grove_deed_authority,REAL_PROPERTY,84040202,B,PASS,draft_ready,,434,true,true,true,true,18489_olive_grove_deed_authority
C:\FOC\Workspace\Finished\CQ18493.md,CQ18493.md,18493,18493_silas-hasty-plea,CRIMINAL,73031000,B,PASS,draft_ready,,557,true,true,true,true,18493_silas-hasty-plea
C:\FOC\Workspace\Finished\CQ18496.md,CQ18496.md,18496,18496_greenhouse_captain,CRIMINAL,74020101,B,PASS,draft_ready,,470,true,true,true,true,18496_greenhouse_captain
C:\FOC\Workspace\Finished\CQ18500.md,CQ18500.md,18500,18500_naomi-scattered-flock,CRIMINAL,73030600,A,PASS,draft_ready,,332,true,true,true,true,18500_naomi-scattered-flock
C:\FOC\Workspace\Finished\CQ18502.md,CQ18502.md,18502,18502_exec-immunity-civil,CONSTITUTIONAL_LAW,42010208,C,PASS,draft_ready,,1104,true,true,true,true,18502_exec-immunity-civil
C:\FOC\Workspace\Finished\CQ18503.md,CQ18503.md,18503,18503_barnabas-stipulated-status,EVIDENCE,32020302,B,PASS,draft_ready,,1043,true,true,true,true,18503_barnabas-stipulated-status
C:\FOC\Workspace\Finished\CQ18507.md,CQ18507.md,18507,18507_lydia_hospitality_act,CONSTITUTIONAL_LAW,42010104,C,PASS,draft_ready,,411,true,true,true,true,18507_lydia_hospitality_act
C:\FOC\Workspace\Finished\CQ18535.md,CQ18535.md,18535,18535_christian_coffee_cart_vague_complaint,CIVIL_PROCEDURE,92080102,D,PASS,draft_ready,,441,true,true,true,true,18535_christian_coffee_cart_vague_complaint
C:\FOC\Workspace\Finished\CQ18541.md,CQ18541.md,18541,18541_lakeside_cabin_surviving_nieces,REAL_PROPERTY,82010502,B,PASS,draft_ready,,661,true,true,true,true,18541_lakeside_cabin_surviving_nieces
C:\FOC\Workspace\Finished\CQ18550.md,CQ18550.md,18550,15012,REAL_PROPERTY,81020102,C,PASS,draft_ready,,1076,true,true,true,false,15012
C:\FOC\Workspace\Finished\CQ18574.md,CQ18574.md,18574,18574_hymn_engraving_shop,CRIMINAL,73031000,B,PASS,draft_ready,,281,true,true,true,true,18574_hymn_engraving_shop
C:\FOC\Workspace\Finished\CQ18586.md,CQ18586.md,18586,18586_hymnsong_records,CONSTITUTIONAL_LAW,44040402,A,PASS,draft_ready,,432,true,true,true,true,18586_hymnsong_records
C:\FOC\Workspace\Finished\CQ18592.md,CQ18592.md,18592,18592_shiloh_campground,TORTS,62050102,A,PASS,draft_ready,,536,true,true,true,true,18592_shiloh_campground
C:\FOC\Workspace\Finished\CQ18598.md,CQ18598.md,18598,18598_lampstand_bookshop_photo_array,CRIMINAL,75080200,C,PASS,draft_ready,,325,true,true,true,true,18598_lampstand_bookshop_photo_array
C:\FOC\Workspace\Finished\CQ18601.md,CQ18601.md,18601,18601_lydia_choir_hall_duffel,CRIMINAL,75080100,B,PASS,draft_ready,,370,true,true,true,true,18601_lydia_choir_hall_duffel
C:\FOC\Workspace\Finished\CQ18608.md,CQ18608.md,18608,18608_barnabas_ladder,CIVIL_PROCEDURE,95070406,C,PASS,draft_ready,,1444,true,true,true,true,18608_barnabas_ladder
C:\FOC\Workspace\Finished\CQ18610.md,CQ18610.md,18610,18610_retreat_clinic_threat,CRIMINAL,72060206,B,PASS,draft_ready,,506,true,true,true,true,18610_retreat_clinic_threat
C:\FOC\Workspace\Finished\CQ18640.md,CQ18640.md,18640,18640_bookstore_phone_gallery,CRIMINAL,75070202,D,PASS,draft_ready,,377,true,true,true,true,18640_bookstore_phone_gallery
C:\FOC\Workspace\Finished\CQ18669.md,CQ18669.md,18669,18669_mary_negligence_survival,CIVIL_PROCEDURE,96060100,C,PASS,draft_ready,,443,true,true,true,true,18669_mary_negligence_survival
C:\FOC\Workspace\Finished\CQ18676.md,CQ18676.md,18676,18676_mary_wellness_appropriation,TORTS,62050402,B,PASS,draft_ready,,268,true,true,true,true,18676_mary_wellness_appropriation
C:\FOC\Workspace\Finished\CQ18709.md,CQ18709.md,18709,18709_lydia_bookshop_delivery_statement,EVIDENCE,31010502,C,PASS,draft_ready,,643,true,true,true,true,18709_lydia_bookshop_delivery_statement
C:\FOC\Workspace\Finished\CQ18718.md,CQ18718.md,18718,18718_prayer-vigil-push,CRIMINAL,75100000,B,PASS,draft_ready,,496,true,true,true,true,18718_prayer-vigil-push
C:\FOC\Workspace\Finished\CQ18747.md,CQ18747.md,18747,18747_vintage_bible_embezzlement,CRIMINAL,73030500,C,PASS,draft_ready,,814,true,true,true,true,18747_vintage_bible_embezzlement
C:\FOC\Workspace\Finished\CQ18750.md,CQ18750.md,18750,18750_choir_van_repair,CIVIL_PROCEDURE,92080101,A,PASS,draft_ready,,454,true,true,true,true,18750_choir_van_repair
C:\FOC\Workspace\Finished\CQ18784.md,CQ18784.md,18784,18784_fellowship_lot_used_car,TORTS,62050200,C,PASS,draft_ready,,479,true,true,true,true,18784_fellowship_lot_used_car
C:\FOC\Workspace\Finished\CQ18794.md,CQ18794.md,18794,18794_bethany_banner_tube,TORTS,61020602,C,PASS,draft_ready,,964,true,true,true,true,18794_bethany_banner_tube
C:\FOC\Workspace\Finished\CQ18811.md,CQ18811.md,18811,18811_elevator_access_class,CIVIL_PROCEDURE,95070303,C,PASS,draft_ready,,611,true,true,true,true,18811_elevator_access_class
C:\FOC\Workspace\Finished\CQ18812.md,CQ18812.md,18812,18812_joppa_deacon_burglary,CRIMINAL,71050200,C,PASS,draft_ready,,457,true,true,true,true,18812_joppa_deacon_burglary
C:\FOC\Workspace\Finished\CQ18826.md,CQ18826.md,18826,18826_daniels_market_fair,CIVIL_PROCEDURE,94020202,D,PASS,draft_ready,,623,true,true,true,true,18826_daniels_market_fair
C:\FOC\Workspace\Finished\CQ18843.md,CQ18843.md,18843,18843_patio_pressure_washer,CRIMINAL,73030100,A,PASS,draft_ready,,361,true,true,true,true,18843_patio_pressure_washer
C:\FOC\Workspace\Finished\CQ18857.md,CQ18857.md,18857,18857_armor_of_god_arrow,CRIMINAL,74020100,A,PASS,draft_ready,,334,true,true,true,true,18857_armor_of_god_arrow
C:\FOC\Workspace\Finished\CQ18861.md,CQ18861.md,18861,18861,CRIMINAL,72060206,C,PASS,quarantined,tiny-stem,241,true,true,true,false,18861
C:\FOC\Workspace\Finished\CQ18866.md,CQ18866.md,18866,18866_esthers_psalm_garden,REAL_PROPERTY,84040101,C,PASS,draft_ready,,753,true,true,true,true,18866_esthers_psalm_garden
C:\FOC\Workspace\Finished\CQ18884.md,CQ18884.md,18884,18884_naomi_loading_hall_photo,CRIMINAL,75120300,C,PASS,draft_ready,,439,true,true,true,true,18884_naomi_loading_hall_photo
C:\FOC\Workspace\Finished\CQ18890.md,CQ18890.md,18890,18890_hanna_erie_threshold,CIVIL_PROCEDURE,96060100,A,PASS,draft_ready,,549,true,true,true,true,18890_hanna_erie_threshold
C:\FOC\Workspace\Finished\CQ18900.md,CQ18900.md,18900,18900_wedding_garden_spill,TORTS,61020500,A,PASS,draft_ready,,861,true,true,true,true,18900_wedding_garden_spill
C:\FOC\Workspace\Finished\CQ18902.md,CQ18902.md,18902,18902_mustard-seed-foreclosure-waterfall,REAL_PROPERTY,83050604,C,PASS,draft_ready,,603,true,true,true,true,18902_mustard-seed-foreclosure-waterfall
C:\FOC\Workspace\Finished\CQ18911.md,CQ18911.md,18911,18911_recital_hall_debate_club,CONSTITUTIONAL_LAW,44040502,C,PASS,draft_ready,,495,true,true,true,true,18911_recital_hall_debate_club
C:\FOC\Workspace\Finished\CQ18914.md,CQ18914.md,18914,18914_rare_bible_provenance,TORTS,62050200,A,PASS,draft_ready,,727,true,true,true,true,18914_rare_bible_provenance
C:\FOC\Workspace\Finished\CQ18944.md,CQ18944.md,18944,,,,,,quarantined,NO_BLOCK1_YAML; missing-key; missing-outline; missing-c3-annotation; missing-components; missing-program-intelligence; not-sql-emitted,,false,false,false,false,
C:\FOC\Workspace\Finished\CQ18946.md,CQ18946.md,18946,18946_illuminated-manuscript-habeas,CRIMINAL,75110400,C,PASS,draft_ready,,1266,true,true,true,true,18946_illuminated-manuscript-habeas
C:\FOC\Workspace\Finished\CQ18953.md,CQ18953.md,18953,18953_bethany_orchard_term,REAL_PROPERTY,82010201,B,PASS,draft_ready,,410,true,true,true,true,18953_bethany_orchard_term
C:\FOC\Workspace\Finished\CQ18956.md,CQ18956.md,18956,18956_retreat_camera_lineup,CRIMINAL,75080200,C,PASS,draft_ready,,323,true,true,true,true,18956_retreat_camera_lineup
C:\FOC\Workspace\Finished\CQ18959.md,CQ18959.md,18959,18959_barnabas-coach,EVIDENCE,32020804,C,PASS,draft_ready,,1424,true,true,true,true,18959_barnabas-coach
C:\FOC\Workspace\Finished\CQ18964.md,CQ18964.md,18964,18964_tractor_safety,CRIMINAL,75070202,D,PASS,draft_ready,,478,true,true,true,true,18964_tractor_safety
C:\FOC\Workspace\Finished\CQ18968.md,CQ18968.md,18968,18968_peter_john_detailing,CRIMINAL,71040100,D,PASS,draft_ready,,969,true,true,true,true,18968_peter_john_detailing
C:\FOC\Workspace\Finished\CQ18974.md,CQ18974.md,18974,18974_subscription_meal_kit_23f,CIVIL_PROCEDURE,93110100,C,PASS,draft_ready,,402,true,true,true,true,18974_subscription_meal_kit_23f
C:\FOC\Workspace\Finished\CQ18982.md,CQ18982.md,18982,18982_homeschool_coop_month,TORTS,62050401,C,PASS,draft_ready,,304,true,true,true,true,18982_homeschool_coop_month
C:\FOC\Workspace\Finished\CQ19000.md,CQ19000.md,19000,19000_choir_bus_permit,CRIMINAL,73030600,C,PASS,draft_ready,,313,true,true,true,true,19000_choir_bus_permit
C:\FOC\Workspace\Finished\CQ19008.md,CQ19008.md,19008,19008_orchard_gate_ricochet,CRIMINAL,74020101,B,PASS,draft_ready,,853,true,true,true,true,19008_orchard_gate_ricochet
C:\FOC\Workspace\Finished\CQ19019.md,CQ19019.md,19019,19019_bethany_fig_grove,CRIMINAL,75070200,C,PASS,draft_ready,,502,true,true,true,true,19019_bethany_fig_grove
C:\FOC\Workspace\Finished\CQ19022.md,CQ19022.md,19022,19022_worship_song_deposition,CIVIL_PROCEDURE,95070400,D,PASS,draft_ready,,416,true,true,true,true,19022_worship_song_deposition
C:\FOC\Workspace\Finished\CQ19025.md,CQ19025.md,19025,19025_manna_roof_alert,CONSTITUTIONAL_LAW,44040203,A,PASS,draft_ready,,516,true,true,true,true,19025_manna_roof_alert
C:\FOC\Workspace\Finished\CQ19029.md,CQ19029.md,19029,19029_prayer_path_progress_payment,CONTRACTS,56050401,B,PASS,draft_ready,,1006,true,true,true,true,19029_prayer_path_progress_payment
C:\FOC\Workspace\Finished\CQ19035.md,CQ19035.md,19035,19035_retreat_cottage_handbells,CRIMINAL,73031000,A,PASS,draft_ready,,802,true,true,true,true,19035_retreat_cottage_handbells
C:\FOC\Workspace\Finished\CQ19038.md,CQ19038.md,19038,19038_upper_room_audio_log,CONSTITUTIONAL_LAW,42010207,C,PASS,draft_ready,,779,true,true,true,true,19038_upper_room_audio_log
C:\FOC\Workspace\Finished\CQ19045.md,CQ19045.md,19045,19045_church_festival_fireworks,TORTS,61020301,A,PASS,draft_ready,,516,true,true,true,true,19045_church_festival_fireworks
C:\FOC\Workspace\Finished\CQ19064.md,CQ19064.md,19064,19064_joel-dose,CRIMINAL,72060101,C,PASS,draft_ready,,629,true,true,true,true,19064_joel-dose
C:\FOC\Workspace\Finished\CQ19083.md,CQ19083.md,19083,19083_bare-bones-oath,CRIMINAL,75100000,D,PASS,draft_ready,,358,true,true,true,true,19083_bare-bones-oath
C:\FOC\Workspace\Finished\CQ19094.md,CQ19094.md,19094,19094_olive_wood_crucifix,EVIDENCE,32020500,A,PASS,draft_ready,,1727,true,true,true,true,19094_olive_wood_crucifix
C:\FOC\Workspace\Finished\CQ19098.md,CQ19098.md,19098,19098_youthpastor_tour,CIVIL_PROCEDURE,95070500,A,PASS,draft_ready,,1946,true,true,true,true,19098_youthpastor_tour
C:\FOC\Workspace\Finished\CQ19099.md,CQ19099.md,19099,19099,CRIMINAL,72060100,A,PASS,draft_ready,,264,true,true,true,false,19099
C:\FOC\Workspace\Finished\CQ19105.md,CQ19105.md,19105,19105_choir_tote_detention,CRIMINAL,75100000,B,PASS,draft_ready,,342,true,true,true,true,19105_choir_tote_detention
C:\FOC\Workspace\Finished\CQ19118.md,CQ19118.md,19118,19118_christian_bookstore_crash,CIVIL_PROCEDURE,95070200,B,PASS,draft_ready,,450,true,true,true,true,19118_christian_bookstore_crash
C:\FOC\Workspace\Finished\CQ19123.md,CQ19123.md,19123,19123_stephen-stone-wall,CONTRACTS,56050606,D,PASS,draft_ready,,530,true,true,true,true,19123_stephen-stone-wall
C:\FOC\Workspace\Finished\CQ19125.md,CQ19125.md,19125,19125_christmas_carousel_gears,TORTS,61020103,B,PASS,draft_ready,,622,true,true,true,true,19125_christmas_carousel_gears
C:\FOC\Workspace\Finished\CQ19133.md,CQ19133.md,19133,19133_barnabas_greenhouse_rifle,CRIMINAL,74020101,B,PASS,draft_ready,,608,true,true,true,true,19133_barnabas_greenhouse_rifle
C:\FOC\Workspace\Finished\CQ19143.md,CQ19143.md,19143,19143_naomi-impound,CRIMINAL,75070000,B,PASS,draft_ready,,659,true,true,true,true,19143_naomi-impound
C:\FOC\Workspace\Finished\CQ19144.md,CQ19144.md,19144,19144_cup-of-water-pastor,CRIMINAL,73020300,D,PASS,draft_ready,,478,true,true,true,true,19144_cup-of-water-pastor
C:\FOC\Workspace\Finished\CQ19155.md,CQ19155.md,19155,19155_midnight-shed-break-in,CRIMINAL,74020101,B,PASS,draft_ready,,547,true,true,true,true,19155_midnight-shed-break-in
C:\FOC\Workspace\Finished\CQ19167.md,CQ19167.md,19167,19167_canyon-picnic,CRIMINAL,72060207,A,PASS,draft_ready,,364,true,true,true,true,19167_canyon-picnic
C:\FOC\Workspace\Finished\CQ19169.md,CQ19169.md,19169,19169_wedding_vendor_no_appeal,CIVIL_PROCEDURE,93110200,D,PASS,draft_ready,,806,true,true,true,true,19169_wedding_vendor_no_appeal
C:\FOC\Workspace\Finished\CQ19174.md,CQ19174.md,19174,19174_retreat_blast_zone,TORTS,61020601,C,PASS,draft_ready,,396,true,true,true,true,19174_retreat_blast_zone
C:\FOC\Workspace\Finished\CQ19175.md,CQ19175.md,19175,19175_wildfire_root_cellar,CRIMINAL,72060207,C,PASS,draft_ready,,567,true,true,true,true,19175_wildfire_root_cellar
C:\FOC\Workspace\Finished\CQ19177.md,CQ19177.md,19177,19177_manna_wagon_disposal,CONSTITUTIONAL_LAW,42010106,B,PASS,draft_ready,,445,true,true,true,true,19177_manna_wagon_disposal
C:\FOC\Workspace\Finished\CQ19194.md,CQ19194.md,19194,19194_loaves_pages,CONSTITUTIONAL_LAW,44040305,D,PASS,draft_ready,,739,true,true,true,false,19194_loaves_pages
C:\FOC\Workspace\Finished\CQ19213.md,CQ19213.md,19213,19213_road_to_emmaus_breezeway,TORTS,61020104,C,,draft_ready,,533,true,true,true,false,19213_road_to_emmaus_breezeway
